transaction_time,transaction_amount,avg_transaction_30d,transaction_frequency_10min,current_location,previous_location,account_balance,transaction_type,account_age_days,failed_login_attempts,login_hour,transactions_today,risk_score,fraud_label
01:43,626397.96,17733,9,Karwar,Chennai,1532627.05,Transfer,1064,6,1,11,100,Fraud
02:47,133780.63,14404,9,Kolkata,Jaipur,218735.88,Transfer,946,5,2,22,100,Fraud
20:41,13015.8,13875,2,Hyderabad,Hyderabad,132951.65,Transfer,346,1,20,4,8,Normal
04:25,199286.73,8916,5,Hubballi,Manipal,363329.2,Transfer,562,2,4,22,100,Fraud
01:43,215728.93,21067,10,Hyderabad,Hassan,462280.12,Transfer,134,4,1,20,100,Fraud
01:27,538976.45,19087,9,Bagalkot,Mumbai,1451382.27,Transfer,63,5,1,18,100,Fraud
12:41,7587.27,12978,1,Bengaluru,Bengaluru,337670.85,Transfer,628,0,12,5,8,Normal
04:56,175215.64,11636,9,Hubballi,Mysuru,222319.75,Transfer,443,7,4,22,100,Fraud
12:00,6421.52,6121,3,Mumbai,Mumbai,92582.05,Transfer,1157,1,12,3,8,Normal
02:58,56679.01,5423,10,Bagalkot,Vijayapura,152208.29,Transfer,915,6,2,20,100,Fraud
01:19,335102.54,8998,7,Chandigarh,Hyderabad,538079.72,Transfer,842,7,1,14,100,Fraud
22:25,1877.31,2071,2,Surat,Surat,26959.56,Deposit,970,1,22,3,0,Normal
12:26,18743.86,22043,1,Hubballi,Hubballi,533840.77,Transfer,17,1,12,3,23,Normal
00:55,343108.83,18946,9,Kolkata,Hyderabad,596401.38,Transfer,363,2,0,23,100,Fraud
15:27,13234.02,16079,1,Chitradurga,Chitradurga,476797.9,Withdrawal,569,1,15,4,5,Normal
10:22,14849.17,17184,2,Raichur,Raichur,490484.33,Transfer,918,0,10,4,8,Normal
19:39,15793.26,12428,3,Kochi,Kochi,263445.21,Deposit,147,1,19,3,0,Normal
00:50,232362.58,14600,11,Gulbarga,Karwar,328830.99,Transfer,210,8,0,23,100,Fraud
01:36,633819.44,18960,9,Jaipur,Pune,994208.53,Transfer,864,7,1,12,100,Fraud
02:52,636498.18,24183,6,Hyderabad,Udupi,1896247.46,Transfer,55,4,2,10,100,Fraud
01:21,163066.82,16313,10,Hassan,Pune,224952.31,Transfer,988,7,1,16,100,Fraud
21:25,13758.93,17793,3,Raichur,Raichur,327100.74,Transfer,353,0,21,2,8,Normal
14:14,14920.61,14829,1,Pune,Lucknow,300534.95,Withdrawal,175,0,14,1,20,Normal
02:53,765145.12,23966,8,Chennai,Bengaluru,1624444.52,Transfer,47,3,2,19,100,Fraud
17:00,13881.06,12512,3,Surat,Surat,191489.25,Transfer,450,0,17,3,8,Normal
18:58,20110.61,17720,3,Karwar,Karwar,424126.85,Deposit,634,0,18,4,0,Normal
11:50,7680.88,11727,2,Mysuru,Mysuru,209586.94,Deposit,1014,0,11,4,0,Normal
16:26,22141.8,20076,1,Raichur,Raichur,565936.87,Deposit,728,1,16,1,0,Normal
17:56,28150.24,23796,3,Kolkata,Kolkata,296125.09,Transfer,343,1,17,3,8,Normal
18:48,32217.36,22632,2,Shimoga,Chennai,235712.15,Transfer,1160,1,18,2,23,Normal
00:26,354773.49,14445,8,Hubballi,Lucknow,1034830.54,Transfer,508,6,0,17,100,Fraud
12:57,7534.17,7301,3,Bellary,Bellary,77360.52,Withdrawal,1146,0,12,2,5,Normal
02:28,185672.2,8632,7,Kochi,Bellary,240755.59,Transfer,268,7,2,13,100,Fraud
02:21,547757.28,17362,6,Bidar,Gulbarga,1223185.47,Transfer,435,8,2,16,100,Fraud
23:53,217193.08,15764,11,Noida,Karwar,254084.7,Transfer,139,2,23,16,88,Fraud
03:17,58266.26,2608,7,Jaipur,Udupi,156490.54,Withdrawal,1045,6,3,15,100,Fraud
23:29,268595.58,16577,5,Pune,Shimoga,465873.7,Transfer,1158,7,23,15,93,Fraud
15:55,4732.19,5567,1,Bengaluru,Bengaluru,128408.4,Transfer,621,1,15,2,8,Normal
19:57,3975.8,2922,2,Bellary,Bellary,32761.29,Transfer,971,0,19,4,8,Normal
20:19,10567.68,10887,1,Hyderabad,Hyderabad,114071.83,Transfer,433,1,20,4,8,Normal
12:22,17242.06,14442,1,Shimoga,Shimoga,236834.29,Transfer,656,0,12,1,8,Normal
23:12,54822.41,3774,8,Ahmedabad,Bagalkot,40844.29,Transfer,862,3,23,24,100,Fraud
00:06,676766.74,20937,8,Bagalkot,Mumbai,2009134.06,Transfer,955,6,0,10,100,Fraud
07:52,12065.12,20234,2,Manipal,Manipal,232814.25,Transfer,157,1,7,2,8,Normal
02:13,272832.91,7273,7,Hubballi,Lucknow,608396.24,Transfer,890,2,2,22,100,Fraud
07:20,17037.71,15513,2,Delhi,Delhi,295242.51,Withdrawal,1088,0,7,3,5,Normal
15:32,16587.68,20217,3,Chandigarh,Chandigarh,170136.82,Deposit,436,1,15,4,0,Normal
20:21,12989.64,13593,1,Kochi,Kochi,350129.62,Deposit,590,0,20,1,0,Normal
10:50,18535.2,19253,1,Hassan,Hassan,276471.04,Deposit,509,1,10,5,0,Normal
19:53,5409.46,7646,2,Chitradurga,Chitradurga,169086.84,Transfer,1029,1,19,2,8,Normal
00:47,262395.3,11764,8,Karwar,Bellary,740091.29,Transfer,274,4,0,22,100,Fraud
02:27,421148.6,11320,11,Delhi,Hassan,782518.77,Transfer,892,4,2,23,100,Fraud
23:59,499723.7,16625,8,Gulbarga,Chandigarh,691304.63,Transfer,708,5,23,18,100,Fraud
02:53,222964.23,20245,10,Belagavi,Bagalkot,239449.43,Transfer,57,6,2,24,100,Fraud
00:04,321180.96,10554,11,Kochi,Manipal,840944.24,Transfer,26,7,0,9,100,Fraud
23:38,100854.97,3583,6,Hubballi,Belagavi,257133.15,Transfer,860,6,23,20,100,Fraud
01:47,623265.15,23171,5,Lucknow,Hyderabad,1194210.48,Transfer,646,2,1,9,93,Fraud
01:34,252851.24,11475,9,Bellary,Belagavi,413581.77,Transfer,1154,3,1,23,100,Fraud
02:54,164234.83,19105,9,Surat,Hyderabad,349732.92,Transfer,442,2,2,17,91,Fraud
10:34,8465.28,5768,2,Hyderabad,Hyderabad,131585.48,Transfer,76,0,10,4,16,Normal
04:35,886105.82,23455,10,Pune,Ahmedabad,2329511.73,Withdrawal,467,2,4,16,100,Fraud
09:28,29878.47,21133,2,Noida,Mysuru,559977.41,Transfer,309,0,9,4,23,Normal
00:46,198860.9,19752,8,Gulbarga,Udupi,565610.6,Transfer,562,6,0,11,100,Fraud
18:49,6326.42,5606,2,Bellary,Bellary,162418.06,Withdrawal,1124,0,18,3,5,Normal
03:50,399881.52,15375,10,Raichur,Chennai,1184908.31,Withdrawal,18,7,3,12,100,Fraud
02:48,562596.2,23819,11,Chitradurga,Jaipur,726607.28,Transfer,911,7,2,22,100,Fraud
02:13,141619.78,5182,6,Manipal,Gulbarga,233807.92,Transfer,1147,5,2,15,100,Fraud
22:18,7556.17,7547,1,Bidar,Bidar,142013.44,Transfer,381,1,22,4,8,Normal
03:55,277792.59,21031,6,Lucknow,Bellary,629571.1,Withdrawal,1095,8,3,20,100,Fraud
04:10,171588.46,6028,9,Bidar,Hyderabad,501982.96,Transfer,674,5,4,18,100,Fraud
00:28,274455.35,11090,11,Hyderabad,Ahmedabad,768867.13,Transfer,594,6,0,9,100,Fraud
00:55,894693.88,23913,9,Noida,Shimoga,2430018.87,Withdrawal,452,8,0,24,100,Fraud
03:00,577779.17,18559,8,Bengaluru,Pune,971533.54,Transfer,1163,4,3,10,100,Fraud
11:20,10875.31,12020,3,Surat,Surat,354015.85,Transfer,348,1,11,1,8,Normal
00:00,132501.82,4598,10,Hyderabad,Mysuru,251293.7,Withdrawal,757,5,0,11,100,Fraud
12:20,18111.59,16208,2,Ahmedabad,Ahmedabad,479207.78,Deposit,193,1,12,1,0,Normal
16:29,11304.74,13223,2,Noida,Noida,248892.36,Transfer,447,0,16,1,8,Normal
02:02,352869.04,11029,7,Jaipur,Surat,925104.55,Transfer,54,5,2,14,100,Fraud
17:50,5395.49,7050,1,Pune,Pune,199414.78,Transfer,903,0,17,5,8,Normal
01:53,146146.33,9185,5,Chennai,Noida,234749.82,Transfer,1100,8,1,10,100,Fraud
14:47,38625.62,24393,3,Dharwad,Dharwad,282213.97,Transfer,1074,1,14,1,8,Normal
